"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2016","117.10","122.66","124.35","116.23","80.38M","-5.86%"
"Oct 30, 2016","124.39","121.51","124.76","121.23","55.49M","2.31%"
"Oct 23, 2016","121.58","121.28","122.48","120.16","31.50M","0.62%"
"Oct 16, 2016","120.83","119.70","121.59","119.58","28.92M","1.23%"
"Oct 09, 2016","119.36","120.16","120.42","119.29","29.19M","-0.32%"
"Oct 02, 2016","119.74","125.32","125.46","118.42","83.96M","-4.70%"
"Sep 25, 2016","125.64","127.96","128.03","125.23","37.47M","-1.57%"
"Sep 18, 2016","127.65","125.61","128.20","125.17","47.17M","2.07%"
"Sep 11, 2016","125.06","126.31","126.92","124.67","57.80M","-1.33%"
"Sep 04, 2016","126.75","127.40","129.08","126.70","47.02M","0.14%"
"Aug 28, 2016","126.57","126.00","126.57","124.55","52.96M","0.41%"
"Aug 21, 2016","126.05","127.63","128.22","125.82","55.10M","-1.50%"
"Aug 14, 2016","127.97","127.62","129.17","127.46","45.40M","0.45%"
"Aug 07, 2016","127.40","127.29","129.26","127.20","45.63M","-0.12%"
"Jul 31, 2016","127.55","128.57","130.55","127.39","40.89M","-1.11%"
"Jul 24, 2016","128.98","125.53","129.41","125.11","60.79M","2.08%"
"Jul 17, 2016","126.35","127.02","127.50","125.31","42.55M","-0.39%"
"Jul 10, 2016","126.84","129.49","129.90","126.03","70.72M","-2.82%"
"Jul 03, 2016","130.52","128.80","131.15","128.17","70.55M","1.64%"
"Jun 26, 2016","128.41","126.44","128.42","125.06","80.54M","1.90%"
"Jun 19, 2016","126.01","122.26","126.82","120.06","80.80M","1.66%"
"Jun 12, 2016","123.95","122.80","125.67","122.03","81.51M","1.82%"
"Jun 05, 2016","121.74","118.89","122.10","118.41","52.27M","2.41%"
"May 29, 2016","118.88","115.76","118.89","115.20","35.78M","2.82%"
"May 22, 2016","115.62","118.86","119.60","115.29","46.48M","-3.42%"
"May 15, 2016","119.71","122.93","122.97","118.92","53.82M","-1.64%"
"May 08, 2016","121.71","121.20","122.39","120.08","41.79M","-1.19%"
"May 01, 2016","123.18","123.78","123.96","121.25","50.81M","-0.38%"
"Apr 24, 2016","123.65","118.14","123.93","118.11","56.43M","4.89%"
"Apr 17, 2016","117.89","118.53","120.55","117.28","61.73M","-0.03%"
"Apr 10, 2016","117.92","119.47","120.34","116.95","49.38M","-0.43%"
"Apr 03, 2016","118.43","116.67","118.85","115.00","45.04M","1.28%"
"Mar 27, 2016","116.93","116.73","118.81","115.55","48.87M","0.52%"
"Mar 20, 2016","116.33","119.00","120.16","116.16","36.30M","-2.90%"
"Mar 13, 2016","119.80","120.27","121.18","117.34","68.39M","0.33%"
"Mar 06, 2016","119.41","121.18","121.88","118.84","58.48M","-0.94%"
"Feb 28, 2016","120.54","117.59","122.37","117.34","69.54M","2.93%"
"Feb 21, 2016","117.11","115.44","119.86","115.41","62.66M","-0.40%"
"Feb 14, 2016","117.58","116.00","118.59","114.74","53.96M","-0.66%"
"Feb 07, 2016","118.36","113.67","120.84","112.98","125.93M","5.38%"
"Jan 31, 2016","112.32","107.54","112.35","107.35","60.90M","5.02%"
"Jan 24, 2016","106.95","105.76","107.93","105.60","37.55M","1.86%"
"Jan 17, 2016","105.00","104.06","106.16","103.65","24.32M","0.88%"
"Jan 10, 2016","104.08","105.47","105.57","102.50","39.18M","-1.51%"
"Jan 03, 2016","105.68","103.13","106.24","102.48","38.67M","4.16%"
"Dec 27, 2015","101.46","102.48","102.60","101.31","13.76M","-1.54%"
